USER,SUB,SUB_PERIOD,SUB_START_TS,SUB_END_TS,PRICE,PRICE_USD,CURRENCY,COUNTRY_CODE
15,bronze,month,2020-09-21T04:18:35-04:00,10/21/20,10,11.63838242,EUR,BE
66,bronze,month,2021-02-17T16:52:40-05:00,3/17/21,11.86,11.86,USD,US
64,bronze,year,2021-06-05T01:47:01-04:00,6/5/22,59.95,59.95,USD,BR
5,silver,year,2019-01-05T03:54:54-05:00,1/5/20,219,162.169459,CAD,CA
34,bronze,month,2021-08-26T20:54:06-04:00,10/27/21,12,12,USD,US
10,bronze,month,2020-11-18T06:43:42-05:00,12/18/20,25,3.05276571,TRY,TR
74,bronze,month,2020-12-13T03:39:03-05:00,1/13/21,12,12,USD,US
10,bronze,month,2021-12-04T20:16:08-05:00,1/5/22,12,12,USD,CO
7,bronze,year,2020-04-10T03:43:54-04:00,4/10/21,84,84,USD,US
16,bronze,month,2022-11-17T14:30:15-05:00,12/17/22,6.99,6.99,USD,US
82,bronze,year,2021-01-15T05:15:46-05:00,1/15/22,84,84,USD,BR
30,bronze,year,2020-01-22T05:09:26-05:00,1/22/21,84,84,USD,US
45,bronze,year,2019-09-23T06:22:35-04:00,9/23/20,84,84,USD,US
62,bronze,month,2019-12-15T05:15:29-05:00,1/15/20,10,10.90779382,EUR,AT
82,bronze,month,2021-03-10T07:51:45-05:00,4/10/21,12,12,USD,US
27,silver,year,2019-06-12T14:48:41-04:00,6/12/20,233.28,233.28,USD,US
44,bronze,year,2023-03-28T11:46:31-04:00,3/2/24,69,82.1414729,GBP,GB
75,silver,year,2020-12-04T16:12:21-05:00,12/4/21,160.65,210.7277942,GBP,GB
87,bronze,month,2020-03-30T06:15:36-04:00,4/30/20,10.95,7.695039274,CAD,CA
17,bronze,month,2022-12-09T16:43:25-05:00,1/9/23,6.99,6.99,USD,US
72,silver,month,2022-11-28T09:44:56-05:00,12/28/22,24.99,24.99,USD,US
69,silver,month,2021-07-16T08:48:24-04:00,8/16/21,21.48,24.95938735,EUR,ES
30,silver,year,2021-09-01T12:15:38-04:00,9/1/22,343.11,343.11,USD,US
72,silver,year,2022-11-20T22:43:15-05:00,11/21/23,189,188.3169434,EUR,IT
54,silver,year,2022-06-02T16:03:21-04:00,6/2/23,,,,US
15,silver,year,2020-04-26T13:51:09-04:00,4/26/21,599,599,USD,US
30,bronze,month,2023-04-10T22:56:22-04:00,5/11/23,13,9.344122398,CAD,AE
2,silver,year,2020-09-19T03:45:36-04:00,9/19/21,649,481.6155221,CAD,CA
76,silver,year,2020-10-22T14:12:42-04:00,11/20/21,192,192,USD,AR
26,silver,year,2021-12-24T19:22:14-05:00,12/16/22,240,240,USD,PH
19,bronze,month,2020-12-18T09:15:23-05:00,1/18/21,12,12,USD,US
47,bronze,year,2021-11-21T20:01:57-05:00,11/22/22,84,84,USD,CL
27,bronze,month,2021-07-15T20:38:29-04:00,8/16/21,10,11.61982651,EUR,DE
69,silver,month,2020-11-06T10:59:26-05:00,12/6/20,24.99,24.99,USD,US
83,bronze,year,2022-02-23T22:33:44-05:00,2/24/23,59.95,59.95,USD,GB
36,silver,month,2022-04-30T10:05:34-04:00,5/31/22,499,24.43821996,MXN,MX
61,platinum,month,2022-02-07T03:32:28-05:00,3/3/22,120,133.0224119,EUR,PT
48,silver,year,2020-01-05T08:26:50-05:00,1/5/21,359,391.2888258,EUR,FR
91,silver,year,2019-09-12T22:21:38-04:00,9/12/20,220.84,220.84,USD,US
36,silver,year,2020-06-18T11:52:42-04:00,6/18/21,240,240,USD,US
31,bronze,year,2020-10-16T05:36:19-04:00,10/16/21,69,79.44842623,EUR,FR
73,silver,year,2020-11-05T07:34:39-05:00,11/5/21,189,219.5980679,EUR,DE
59,bronze,month,2021-06-04T18:38:49-04:00,7/4/21,6.99,6.99,USD,US
28,silver,year,2022-03-26T01:09:15-04:00,3/26/23,199,199,USD,US
33,silver,year,2021-06-19T20:54:14-04:00,6/20/22,240,240,USD,US
42,bronze,year,2020-10-26T06:27:59-04:00,11/23/21,69,79.44842623,EUR,DE
16,bronze,year,2020-05-20T07:23:35-04:00,5/20/21,59.95,59.95,USD,US
15,bronze,year,2021-02-03T03:40:11-05:00,2/3/22,84,84,USD,US
54,bronze,month,2022-07-01T20:25:06-04:00,8/2/22,9.95,9.95,USD,US
50,bronze,year,2021-01-21T09:21:45-05:00,1/21/22,59.95,59.95,USD,US
49,bronze,month,2022-10-24T23:27:54-04:00,11/25/22,12,12,USD,US
91,silver,year,2020-04-02T16:05:59-04:00,4/2/21,288,201.62544,CAD,CA
77,silver,year,2022-03-03T19:59:43-05:00,3/4/23,528,35.75578021,TRY,TR
16,bronze,month,2021-04-11T22:45:46-04:00,5/15/21,800,10.30460096,RUB,RU
57,silver,month,2021-06-08T14:19:29-04:00,7/8/21,27,29.34335988,CHF,CH
27,bronze,month,2023-03-27T01:28:14-04:00,4/22/23,9.95,9.95,USD,GB
5,bronze,year,2023-03-01T04:16:38-05:00,3/1/24,69,72.3902992,EUR,FR
2,silver,year,2021-09-03T21:21:45-04:00,9/4/22,288,223.6992363,CAD,CA
12,platinum,month,2021-07-22T20:25:33-04:00,10/22/21,,,USD,US
38,silver,year,2020-04-14T04:51:40-04:00,4/14/21,171.19,171.19,USD,ZA
37,bronze,month,2019-01-23T03:23:48-05:00,2/23/19,10,11.26227657,EUR,AT
16,bronze,month,2021-04-02T05:56:43-04:00,4/27/21,12,12,USD,HU
78,bronze,month,2022-06-08T20:39:53-04:00,7/9/22,95,9.358096534,SEK,SE
89,bronze,year,2019-11-18T13:56:58-05:00,11/18/20,84,84,USD,US
3,bronze,month,2020-11-12T07:25:44-05:00,12/12/20,12,12,USD,US
27,silver,year,2019-12-03T07:42:52-05:00,12/3/20,199,199,USD,US
89,silver,year,2020-08-24T04:31:56-04:00,8/24/21,240,240,USD,US
60,silver,year,2021-08-03T04:23:34-04:00,8/3/22,252000,216.0462024,KRW,KR
33,bronze,month,2020-05-03T05:45:09-04:00,6/3/20,10,12.13011166,GBP,GB
55,bronze,month,2020-10-13T17:27:32-04:00,11/13/20,11.62,11.62,USD,US
39,silver,month,2021-10-27T16:50:25-04:00,11/27/21,24.99,24.99,USD,US
68,bronze,year,2020-07-02T08:32:00-04:00,7/2/21,49.95,56.25507252,EUR,GR
56,bronze,month,2022-01-13T20:20:41-05:00,2/14/22,13,10.15677095,CAD,CA
48,bronze,month,2019-03-22T22:14:28-04:00,4/22/19,12,12,USD,US
48,silver,year,2023-03-01T08:30:41-05:00,3/1/24,199,199,USD,US
51,bronze,month,2021-03-21T23:35:58-04:00,4/22/21,12,12,USD,IN
81,bronze,month,2020-03-18T19:51:10-04:00,4/18/20,11.46,11.46,USD,US
21,bronze,month,2022-12-12T13:23:27-05:00,1/12/23,11.29,11.29,USD,US
8,silver,year,2021-09-02T23:53:38-04:00,9/3/22,240,240,USD,US
67,silver,month,2022-03-19T20:42:10-04:00,4/20/22,35,37.01410732,CHF,CH
67,bronze,month,2021-02-20T03:46:52-05:00,3/10/21,12,12,USD,US
25,silver,month,2020-09-22T08:04:46-04:00,10/22/20,36.35,25.66719037,AUD,AU
80,bronze,year,2021-12-15T06:05:57-05:00,1/14/23,69,76.57602239,EUR,NL
47,bronze,month,2021-12-11T15:52:59-05:00,1/11/22,12,12,USD,PH
87,bronze,month,2021-08-28T20:31:39-04:00,9/28/21,11.99,11.99,USD,US
56,silver,month,2020-06-11T03:40:44-04:00,7/11/20,20,20,USD,US
78,bronze,month,2022-08-26T23:29:37-04:00,9/27/22,12,8.20096911,AUD,AU
17,bronze,year,2022-12-26T21:54:24-05:00,12/27/23,84,84,USD,BR
65,bronze,month,2021-07-13T20:55:24-04:00,8/14/21,12,12,USD,HU
9,bronze,month,2019-02-20T07:37:25-05:00,3/20/19,9.95,9.95,USD,US
8,bronze,month,2019-08-07T12:07:44-04:00,9/7/19,12.05,12.05,USD,US
72,bronze,year,2022-03-31T20:46:43-04:00,4/1/23,84,84,USD,US
72,bronze,month,2022-07-06T06:16:10-04:00,8/6/22,6.99,6.99,USD,AR
40,bronze,year,2020-04-20T06:26:08-04:00,4/20/21,84,84,USD,US
20,bronze,month,2021-08-24T23:13:06-04:00,9/25/21,25,2.891839898,TRY,TR
5,bronze,month,2021-11-12T23:13:06-05:00,12/13/21,9.95,9.95,USD,US
91,bronze,year,2022-05-28T21:29:31-04:00,5/29/23,84,84,USD,US
63,bronze,month,2022-08-22T23:17:51-04:00,9/23/22,12,12,USD,US
47,bronze,year,2020-04-16T04:02:47-04:00,4/16/21,84,84,USD,BR
36,bronze,year,2021-11-17T19:49:39-05:00,11/18/22,69,91.62370016,GBP,GB
78,bronze,year,2021-07-02T22:57:17-04:00,6/8/22,101,73.7894232,AUD,AU
26,bronze,month,2022-11-28T17:58:09-05:00,12/28/22,12,12,USD,US
3,bronze,month,2019-05-03T03:15:25-04:00,6/3/19,9.95,9.95,USD,GB
19,bronze,month,2020-12-19T08:51:08-05:00,1/19/21,7.95,10.42817282,GBP,AU
43,,month,2022-08-03T04:38:17-04:00,9/18/25,,,USD,US
70,bronze,month,2021-04-22T00:20:06-04:00,5/22/21,7.95,10.75707862,GBP,GB
65,silver,year,2020-05-09T23:58:13-04:00,5/9/21,240,240,USD,BR
28,bronze,month,2019-01-11T05:32:30-05:00,2/11/19,10,12.68821063,GBP,GB
56,bronze,year,2020-08-25T05:05:00-04:00,8/25/21,84,84,USD,US
63,bronze,month,2023-01-27T20:12:20-05:00,2/28/23,45,12.84867495,ILS,IL
59,bronze,month,2021-08-01T20:53:43-04:00,9/2/21,12,12,USD,US
72,silver,year,2022-06-05T21:35:53-04:00,6/6/23,599,599,USD,US
33,silver,year,2021-01-22T04:09:23-05:00,1/22/22,189,225.8147225,EUR,DE
68,silver,year,2020-08-15T07:37:53-04:00,8/15/21,199,199,USD,US
72,bronze,year,2022-08-04T03:42:49-04:00,8/4/23,69,68.3990962,EUR,AT
79,bronze,year,2019-08-13T13:48:08-04:00,8/26/20,84,84,USD,US
37,bronze,month,2020-09-28T10:09:24-04:00,10/28/20,9.95,9.95,USD,US
6,silver,year,2022-04-11T16:44:13-04:00,4/11/23,489.41,489.41,USD,US
77,silver,month,2021-03-10T05:51:17-05:00,4/10/21,40.99,31.16584067,AUD,AU
21,silver,year,2020-07-06T09:37:21-04:00,7/6/21,199,199,USD,US
57,bronze,month,2019-11-02T05:32:46-04:00,12/2/19,12,12,USD,US
66,bronze,year,2023-03-12T21:58:15-04:00,3/13/24,101,66.21270877,AUD,AU
61,bronze,month,2021-07-20T21:48:14-04:00,8/21/21,12,8.767060182,AUD,AU
81,silver,year,2022-05-29T21:22:03-04:00,5/29/23,24000,183.0479256,JPY,JP
64,bronze,year,2022-09-23T23:21:53-04:00,9/24/23,84,84,USD,US
87,bronze,year,2019-03-16T12:29:09-04:00,3/16/20,69.95,48.79579946,AUD,AU
90,bronze,year,2022-09-13T02:33:31-04:00,9/13/23,59.95,59.95,USD,US
24,bronze,month,2021-11-08T22:11:36-05:00,12/9/21,12,12,USD,BR
2,bronze,month,2021-01-09T04:59:37-05:00,2/9/21,12,12,USD,US
62,bronze,year,2021-03-22T07:54:09-04:00,4/19/22,55.2,75.58249554,GBP,GB
79,bronze,year,2022-03-03T23:41:09-05:00,3/3/23,84,84,USD,US
1,bronze,month,2019-09-21T05:54:23-04:00,10/21/19,10,10.82786598,EUR,ES
79,bronze,month,2022-10-26T21:12:22-04:00,11/27/22,12,12,USD,US
77,silver,year,2022-12-24T23:20:56-05:00,12/25/23,1680,234.3805034,DKK,DK
85,bronze,month,2022-02-02T23:13:10-05:00,3/3/22,12,12,USD,US
48,bronze,year,2022-03-20T14:16:13-04:00,3/17/24,84,84,USD,US
39,bronze,month,2021-03-06T09:08:55-05:00,4/6/21,9.95,9.95,USD,US
72,bronze,month,2020-09-11T08:03:49-04:00,10/11/20,9.95,9.95,USD,GB
77,silver,year,2022-07-12T21:51:16-04:00,7/13/23,240,240,USD,TT
18,bronze,year,2019-02-26T05:09:03-05:00,2/26/20,69.95,49.04731259,AUD,AU
62,bronze,month,2023-03-16T22:54:05-04:00,4/17/23,12,7.866856488,AUD,AU
20,silver,year,2020-02-21T07:36:55-05:00,2/21/21,199,199,USD,US
90,silver,month,2023-03-04T17:53:47-05:00,4/4/23,24.99,26.21787793,EUR,IE
8,bronze,month,2021-10-11T21:23:05-04:00,11/12/21,11,11.73087948,CHF,CH
30,bronze,year,2022-11-15T02:56:20-05:00,11/15/23,84,84,USD,US
16,bronze,month,2021-08-05T13:57:23-04:00,9/5/21,6.99,6.99,USD,US
8,bronze,year,2019-08-09T01:40:54-04:00,8/22/20,428.4,47.0710582,NOK,NO
48,bronze,year,2020-09-19T03:21:33-04:00,9/19/21,8400,78.5050266,JPY,JP
85,bronze,year,2022-10-27T20:55:47-04:00,10/28/23,14400,97.02378,JPY,JP
24,bronze,month,2020-03-04T03:50:34-05:00,4/4/20,10,10.79897701,EUR,IT
66,bronze,year,2022-08-22T01:32:07-04:00,8/22/23,49.95,49.5149979,EUR,SI
42,bronze,month,2021-08-17T23:56:55-04:00,9/18/21,12,12,USD,US
90,silver,year,2021-02-17T04:00:46-05:00,2/17/22,240,240,USD,US
12,silver,year,2020-12-28T05:38:55-05:00,12/28/21,240,240,USD,US
23,silver,year,2022-06-08T20:52:19-04:00,5/29/23,240,240,USD,US
15,bronze,year,2021-04-12T02:36:52-04:00,4/12/22,84,84,USD,US
80,bronze,year,2022-10-13T23:11:54-04:00,10/14/23,69,66.22599914,EUR,DE
92,silver,year,2021-10-03T21:48:04-04:00,10/4/22,159,182.2710204,EUR,AT
25,bronze,year,2020-09-16T10:14:24-04:00,9/16/21,84,84,USD,US
10,bronze,month,2022-03-16T20:47:43-04:00,4/17/22,10,10.80681348,EUR,DE
68,bronze,month,2019-10-12T06:13:50-04:00,11/12/19,95,9.59035546,SEK,SE
2,bronze,year,2021-12-17T16:52:24-05:00,12/17/22,80.89,80.89,USD,US
32,silver,year,2021-08-21T21:05:18-04:00,8/22/22,189,218.5962726,EUR,FI
84,silver,year,2019-09-25T14:16:13-04:00,9/25/20,219,162.9190286,CAD,CA
40,bronze,year,2021-05-19T21:44:03-04:00,5/20/22,69,82.22756152,EUR,ES
38,bronze,month,2023-03-30T23:59:19-04:00,4/30/23,9.95,9.95,USD,US
35,bronze,year,2022-04-01T22:16:57-04:00,4/2/23,59.95,59.95,USD,US
60,silver,year,2021-12-25T19:29:41-05:00,12/26/22,599,599,USD,US
57,bronze,month,2022-03-27T21:38:38-04:00,4/28/22,12,12,USD,US
12,bronze,month,2021-02-18T12:20:45-05:00,3/18/21,12,9.141517972,AUD,AU
87,bronze,month,2020-07-17T07:50:19-04:00,8/17/20,12,12,USD,US
65,bronze,month,2020-10-13T03:52:27-04:00,11/13/20,12,12,USD,US
81,bronze,year,2020-02-25T04:54:51-05:00,2/25/21,84,84,USD,US
35,bronze,month,2022-11-29T18:47:41-05:00,12/29/22,6.99,6.99,USD,US
11,silver,year,2020-12-16T08:28:07-05:00,12/16/21,464.46,355.811417,CAD,CA
29,bronze,year,2022-06-15T01:06:01-04:00,6/15/23,84,84,USD,US
55,bronze,month,2022-02-22T23:14:28-05:00,3/23/22,9.95,9.95,USD,CA
18,bronze,year,2020-07-02T05:03:13-04:00,7/2/21,69,85.82739203,GBP,GB
85,silver,year,2023-03-02T19:26:57-05:00,2/25/24,240,240,USD,US
16,bronze,year,2019-10-18T05:17:36-04:00,10/18/20,59.95,59.95,USD,US
79,bronze,month,2022-11-22T23:16:55-05:00,12/23/22,12,12,USD,HK
20,bronze,year,2020-02-01T04:47:37-05:00,2/1/21,49.95,53.81185168,EUR,PT
45,silver,month,2021-11-09T15:46:34-05:00,12/9/21,32.99,25.93576878,CAD,CA
13,silver,year,2020-12-02T06:37:51-05:00,11/27/21,240,240,USD,IL
83,bronze,year,2022-12-03T00:46:35-05:00,12/3/23,59.95,59.95,USD,US
29,silver,month,2022-04-19T13:32:07-04:00,5/19/22,24.99,24.99,USD,US
77,bronze,month,2021-01-11T13:12:03-05:00,2/11/21,11.75,11.75,USD,US
82,bronze,month,2021-06-21T02:34:11-04:00,7/21/21,9.95,9.95,USD,SE
50,bronze,month,2019-05-21T10:15:51-04:00,6/21/19,12,12,USD,US
22,bronze,year,2021-07-17T20:35:51-04:00,7/18/22,84,84,USD,BR
0,bronze,year,2021-07-11T23:01:33-04:00,7/12/22,84,84,USD,US
13,silver,year,2022-04-27T21:22:38-04:00,4/28/23,189,201.7148581,EUR,FR
11,bronze,month,2020-09-24T04:51:36-04:00,10/18/20,13,9.647152215,CAD,CA
82,bronze,year,2019-09-18T03:12:21-04:00,9/18/20,84,84,USD,US
86,bronze,month,2021-10-12T21:03:17-04:00,11/13/21,12,12,USD,US
19,bronze,month,2021-11-23T21:44:36-05:00,12/24/21,10,13.27879712,GBP,GB
4,silver,year,2021-10-28T20:51:03-04:00,10/29/22,240,240,USD,US
18,silver,year,2021-07-15T22:20:39-04:00,7/16/22,528,60.18932853,TRY,TR
5,bronze,month,2022-02-01T21:52:42-05:00,3/2/22,12,12,USD,US
62,silver,year,2020-06-12T04:19:42-04:00,6/12/21,240,240,USD,US
70,bronze,month,2022-09-19T20:56:42-04:00,10/20/22,10,9.667550832,EUR,FR
26,silver,year,2019-01-27T16:49:32-05:00,1/27/20,156,156,USD,US
20,bronze,month,2021-09-23T00:05:59-04:00,10/23/21,9.95,9.95,USD,US
23,bronze,year,2021-05-18T21:04:35-04:00,5/19/22,84,84,USD,US
65,bronze,year,2020-12-02T03:35:28-05:00,12/2/21,84,84,USD,UA
6,silver,year,2022-06-04T22:12:50-04:00,6/5/23,189,196.6755328,EUR,ES
10,silver,year,2022-03-16T22:07:03-04:00,3/16/23,256.76,199.2883873,CAD,CA
25,bronze,month,2019-08-11T17:12:12-04:00,9/11/19,1200,11.12037792,JPY,JP
73,bronze,year,2021-07-18T21:46:40-04:00,6/26/22,71.4,71.4,USD,US
51,bronze,year,2022-11-28T21:05:41-05:00,11/29/23,69,68.75063014,EUR,FR
57,bronze,month,2022-05-23T20:50:22-04:00,6/24/22,12,12,USD,US
68,bronze,month,2021-06-03T22:49:21-04:00,7/4/21,12,12,USD,PH
60,bronze,year,2019-10-24T00:11:07-04:00,10/11/20,84,84,USD,US
38,bronze,month,2019-02-14T01:14:10-05:00,3/14/19,12,12,USD,US
20,silver,month,2023-03-12T21:41:56-04:00,4/12/23,24.99,24.99,USD,US
65,bronze,month,2022-04-04T21:45:43-04:00,5/5/22,12,12,USD,US
7,silver,month,2022-01-20T02:32:04-05:00,2/20/22,87.9,27.7436052,ILS,IL
28,silver,year,2021-09-29T21:40:32-04:00,9/30/22,189,218.6737373,EUR,DE
36,bronze,month,2019-04-19T05:18:34-04:00,5/19/19,10,12.79153978,GBP,US
78,silver,year,2022-08-28T23:02:44-04:00,9/3/23,3120,152.7834348,MXN,MX
14,bronze,month,2022-04-30T00:01:00-04:00,5/31/22,6000,7.0812354,CLP,CL
14,bronze,year,2020-08-11T05:30:32-04:00,8/11/21,59.95,59.95,USD,US
35,bronze,year,2022-10-16T00:50:23-04:00,10/16/23,59.95,59.95,USD,US
86,bronze,year,2021-02-25T10:33:49-05:00,2/25/22,59.95,59.95,USD,US
7,silver,year,2022-12-12T14:45:17-05:00,12/12/23,599,599,USD,US
10,silver,month,2021-12-02T01:20:09-05:00,1/2/22,24.99,24.99,USD,US
90,bronze,month,2021-09-18T21:15:17-04:00,11/19/21,12,12,USD,CL
25,bronze,month,2021-02-10T03:44:37-05:00,3/10/21,12,12,USD,US
57,silver,year,2019-10-06T10:42:05-04:00,10/6/20,199,199,USD,US
76,bronze,year,2022-01-01T13:25:23-05:00,1/1/23,69,77.28323498,EUR,GR
39,bronze,year,2022-05-02T21:44:57-04:00,5/3/23,69,71.54589634,EUR,NL
4,bronze,month,2022-10-29T23:03:37-04:00,11/30/22,10,10.92773991,GBP,GB
6,silver,year,2021-01-14T04:02:26-05:00,1/14/22,189,225.8147225,EUR,ES
77,silver,year,2020-09-03T14:39:02-04:00,9/3/21,160.65,203.9742652,GBP,GB
34,bronze,year,2021-05-10T00:20:36-04:00,5/10/22,59.95,59.95,USD,US
83,bronze,month,2021-11-03T15:58:13-04:00,12/3/21,11.73,11.73,USD,US
38,bronze,month,2019-02-14T09:33:57-05:00,3/14/19,9.95,9.95,USD,US
83,bronze,month,2019-05-18T03:46:27-04:00,6/13/19,12,12,USD,RO
35,bronze,month,2019-05-14T09:40:12-04:00,6/14/19,9.95,9.95,USD,US
2,silver,year,2021-07-26T08:57:50-04:00,7/26/22,1344,211.008928,DKK,DK
11,silver,year,2020-10-07T05:58:56-04:00,10/7/21,399,399,USD,US
30,bronze,month,2023-03-07T22:24:56-05:00,4/8/23,12,12,USD,US
2,bronze,year,2021-11-25T21:54:42-05:00,11/26/22,5700,77.57374416,RUB,RU
50,bronze,month,2023-03-03T23:35:44-05:00,4/4/23,12,12,USD,US
66,bronze,year,2022-08-16T07:33:59-04:00,8/16/23,84,84,USD,US
86,bronze,month,2019-07-27T03:29:49-04:00,8/27/19,10,11.01409275,EUR,DE
84,silver,month,2021-10-04T01:09:43-04:00,11/4/21,24.99,24.99,USD,US
90,bronze,month,2019-03-16T08:54:06-04:00,4/16/19,12,12,USD,US
75,bronze,year,2020-04-04T21:21:01-04:00,4/4/21,84,84,USD,US
61,silver,year,2021-09-18T21:53:27-04:00,9/19/22,240,240,USD,US
68,bronze,year,2020-02-14T06:43:51-05:00,2/14/21,69.95,51.87878293,CAD,CA
17,silver,year,2021-09-24T21:45:46-04:00,9/24/22,182.09,182.09,USD,US
63,bronze,year,2019-01-15T04:32:27-05:00,1/15/20,49.95,63.37761209,GBP,GB
25,bronze,month,2022-07-21T11:13:26-04:00,8/21/22,6.99,6.99,USD,US
50,silver,year,2021-08-05T20:58:25-04:00,8/6/22,189,256.8901291,GBP,GB
68,bronze,month,2020-10-15T07:08:42-04:00,11/15/20,9.95,9.95,USD,US
40,bronze,month,2021-03-14T19:31:02-04:00,4/14/21,11.67,11.67,USD,ME
1,bronze,month,2022-11-21T23:56:27-05:00,12/22/22,12,12,USD,US
92,bronze,year,2021-12-08T19:38:06-05:00,12/9/22,84,84,USD,US
25,bronze,year,2019-09-01T08:17:37-04:00,9/1/20,84,84,USD,US
10,bronze,month,2021-05-07T14:54:34-04:00,6/7/21,5042,6.876672372,CLP,CL
81,bronze,year,2020-11-30T03:36:03-05:00,11/26/21,69,89.60763069,GBP,GB
90,bronze,month,2019-08-14T03:43:45-04:00,9/14/19,12,12,USD,US
16,bronze,year,2019-11-13T15:15:36-05:00,11/13/20,84,84,USD,BR
75,silver,year,2021-10-05T21:50:07-04:00,10/6/22,240,240,USD,US
27,bronze,month,2021-08-12T21:02:18-04:00,9/12/21,11.81,11.81,USD,CA
35,bronze,month,2022-07-24T18:49:20-04:00,8/24/22,6.99,6.99,USD,US
26,bronze,month,2020-10-18T04:02:04-04:00,11/18/20,12,12,USD,US
68,bronze,month,2020-04-13T12:56:54-04:00,5/9/20,9.95,9.95,USD,AR
26,bronze,month,2022-08-08T14:52:24-04:00,9/8/22,6.99,6.99,USD,US
17,bronze,month,2020-11-06T04:08:16-05:00,12/6/20,12,8.56425876,AUD,AU
81,bronze,year,2022-02-03T21:08:32-05:00,2/4/23,84,84,USD,US
53,bronze,year,2019-02-09T09:08:33-05:00,2/9/20,59.95,59.95,USD,AU
7,bronze,month,2019-06-28T22:22:39-04:00,7/28/19,12.2,12.2,USD,US
30,bronze,year,2021-01-19T03:41:07-05:00,1/19/22,69,92.44890814,GBP,GB
55,silver,year,2019-01-22T14:58:33-05:00,1/22/20,170.5,170.5,USD,US
33,bronze,month,2022-01-15T23:55:25-05:00,2/16/22,9.95,9.95,USD,US
74,bronze,month,2019-10-22T04:08:58-04:00,11/22/19,12,12,USD,AR
64,bronze,month,2021-01-19T08:16:36-05:00,2/19/21,9.95,9.95,USD,US
33,bronze,year,2021-02-19T09:09:21-05:00,2/19/22,59.95,59.95,USD,US
15,bronze,month,2021-07-21T21:10:51-04:00,8/22/21,12,12,USD,TH
17,silver,year,2020-11-10T10:48:09-05:00,11/10/21,189,219.5980679,EUR,FR
34,bronze,year,2020-03-25T15:32:43-04:00,3/25/21,101,70.97707458,CAD,CA
57,silver,year,2022-08-29T03:52:15-04:00,8/29/23,162.82,167.1569861,CHF,CH
63,bronze,month,2022-05-29T11:56:08-04:00,6/29/22,6.99,6.99,USD,US
50,bronze,year,2020-08-14T07:19:45-04:00,8/8/21,49.95,57.59545435,EUR,ES
48,bronze,month,2019-12-10T06:34:29-05:00,1/10/20,9.95,9.95,USD,US
92,bronze,month,2020-04-14T05:57:14-04:00,5/14/20,13,9.101148336,CAD,CA
72,bronze,month,2020-10-11T05:18:17-04:00,11/11/20,10,12.73496032,GBP,GB
84,bronze,month,2023-01-13T21:15:17-05:00,2/14/23,10,10.58258071,EUR,FR
86,,year,2022-12-21T17:05:51-05:00,12/21/25,,,USD,US
86,silver,year,2019-12-07T03:46:53-05:00,12/7/20,240,240,USD,US
14,bronze,month,2021-04-04T06:04:09-04:00,5/4/21,12,12,USD,US
25,bronze,month,2020-09-14T07:40:57-04:00,10/14/20,10,11.63838242,EUR,EG
67,silver,month,2021-11-16T08:56:11-05:00,12/16/21,21.49,28.53613502,GBP,GB
16,bronze,month,2021-12-30T19:49:58-05:00,1/31/22,10,11.09797426,EUR,IT
16,bronze,month,2021-02-01T05:14:18-05:00,3/1/21,12,12,USD,US
32,bronze,year,2021-12-23T20:08:09-05:00,1/19/24,69,76.57602239,EUR,FR
74,bronze,month,2021-03-26T05:13:55-04:00,4/26/21,12,9.123934814,AUD,AU
6,bronze,month,2020-10-02T13:45:14-04:00,11/2/20,12,12,USD,US
77,bronze,month,2022-06-30T15:12:58-04:00,7/31/22,11.44,11.44,USD,US
1,bronze,month,2020-11-30T20:04:25-05:00,12/31/20,21.18,2.58630311,TRY,TR
30,bronze,month,2022-10-17T22:40:53-04:00,11/18/22,12,12,USD,US
15,bronze,year,2022-07-29T22:51:51-04:00,7/30/23,59.95,59.95,USD,US
31,bronze,month,2020-07-24T03:58:18-04:00,8/24/20,10,12.43875247,GBP,GB
32,bronze,year,2023-03-18T22:34:25-04:00,3/19/24,84,84,USD,US
49,bronze,month,2020-08-08T07:27:39-04:00,9/8/20,10.95,8.10876551,CAD,CA
5,bronze,month,2021-06-16T22:09:55-04:00,7/17/21,12,12,USD,US
13,silver,month,2021-09-13T13:07:30-04:00,10/13/21,24.99,24.99,USD,US
8,bronze,month,2020-04-23T04:55:50-04:00,5/23/20,12,12,USD,US
20,bronze,month,2021-11-23T21:21:29-05:00,12/24/21,12,8.665102028,AUD,AU
86,bronze,month,2019-02-16T04:07:41-05:00,3/16/19,12,12,USD,US
45,bronze,month,2019-08-04T07:25:30-04:00,9/4/19,10,10.98236733,EUR,IT
87,bronze,month,2021-11-28T12:04:24-05:00,12/28/21,11.63,11.63,USD,US
50,silver,month,2021-11-05T13:27:53-04:00,12/5/21,102.9,18.12832114,BRL,BR
2,bronze,month,2019-01-20T08:40:29-05:00,2/20/19,9.95,9.95,USD,US
78,silver,month,2021-12-25T16:39:18-05:00,1/25/22,40.99,28.74622406,AUD,AU
37,bronze,year,2022-02-02T19:48:09-05:00,2/3/23,69,76.48788683,EUR,FR
65,bronze,month,2021-04-02T05:07:37-04:00,5/2/21,12,12,USD,US
19,bronze,month,2023-02-15T22:59:37-05:00,3/16/23,12,12,USD,US
3,bronze,year,2021-03-08T08:51:18-05:00,3/8/22,59.95,59.95,USD,US
72,bronze,year,2019-11-17T13:04:43-05:00,11/17/20,84,84,USD,US
